,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
0,JNJ,1008,no_merge,0.14,0.67,0.19,-0.02,0.21,0.28,0.42
1,JNJ,1008,merge_0,0.14,0.67,0.19,-0.02,0.21,0.28,0.42
2,JNJ,1008,merge_1,0.24,0.52,0.24,0.01,-0.26,-0.17,0.01
3,JNJ,1008,merge_2,0.1,0.71,0.19,-0.0,-0.38,-0.33,-0.23
4,JNJ,1008,merge_3,0.1,0.76,0.14,0.02,0.15,0.2,0.3
5,JNJ,1008,yesterday_strategy,0.29,0.57,0.14,0.02,0.27,0.36,0.54
6,JNJ,1008,trend,0.43,0,0.57,-0.02,0.27,0.36,0.54
7,JNJ,1050,no_merge,0.1,0.81,0.1,0.02,0.12,0.16,0.24
8,JNJ,1050,merge_0,0.1,0.81,0.1,0.02,0.12,0.16,0.24
9,JNJ,1050,merge_1,0.29,0.38,0.33,0.01,0.39,0.52,0.49
10,JNJ,1050,merge_2,0.05,0.81,0.14,-0.04,0.12,0.16,0.24
11,JNJ,1050,merge_3,0.05,0.9,0.05,-0.01,0.06,0.08,0.12
12,JNJ,1050,yesterday_strategy,0.14,0.48,0.38,-0.01,0.33,0.44,0.37
13,JNJ,1050,trend,0.52,0,0.48,-0.01,0.33,0.44,0.37
14,JNJ,1092,no_merge,0.29,0.57,0.14,-0.01,-0.47,-0.39,-0.23
15,JNJ,1092,merge_0,0.29,0.57,0.14,-0.01,-0.47,-0.39,-0.23
16,JNJ,1092,merge_1,0.43,0.38,0.19,0.06,0.39,0.52,0.78
17,JNJ,1092,merge_2,0.38,0.48,0.14,0.06,-0.41,-0.31,-0.11
18,JNJ,1092,merge_3,0.43,0.43,0.14,0.08,-0.38,-0.27,-0.05
19,JNJ,1092,yesterday_strategy,0.38,0.33,0.29,0.04,-0.86,-0.74,-0.5
20,JNJ,1092,trend,0.62,0,0.38,0.06,-0.35,-0.23,0.01
21,JNJ,1134,no_merge,0.1,0.67,0.24,-0.08,0.21,0.28,0.42
22,JNJ,1134,merge_0,0.1,0.67,0.24,-0.08,0.21,0.28,0.42
23,JNJ,1134,merge_1,0.1,0.62,0.29,-0.13,0.24,0.32,0.48
24,JNJ,1134,merge_2,0.24,0.48,0.29,-0.07,0.33,0.44,0.66
25,JNJ,1134,merge_3,0.14,0.67,0.19,-0.02,0.21,0.28,0.42
26,JNJ,1134,yesterday_strategy,0.1,0.62,0.29,-0.15,0.24,-0.18,-0.58
27,JNJ,1134,trend,0.43,0,0.57,-0.15,0.27,-0.14,-0.52
28,JNJ,1176,no_merge,0.14,0.62,0.24,-0.07,-0.79,-0.72,-0.58
29,JNJ,1176,merge_0,0.14,0.62,0.24,-0.07,-0.79,-0.72,-0.58
30,JNJ,1176,merge_1,0.14,0.62,0.24,0.03,-0.36,-0.29,-0.15
31,JNJ,1176,merge_2,0.24,0.57,0.19,0.03,-1.36,-1.29,-1.15
32,JNJ,1176,merge_3,0.05,0.95,0.0,0.04,0.03,0.04,0.06
33,JNJ,1176,yesterday_strategy,0.29,0.43,0.29,0.06,-0.24,-0.13,0.09
34,JNJ,1176,trend,0.52,0,0.48,0.07,-0.27,-0.17,0.03
35,JNJ,1218,no_merge,0.1,0.76,0.14,-0.04,-0.22,-0.18,-0.1
36,JNJ,1218,merge_0,0.1,0.76,0.14,-0.04,-0.22,-0.18,-0.1
37,JNJ,1218,merge_1,0.29,0.52,0.19,-0.01,-0.83,-0.75,-0.59
38,JNJ,1218,merge_2,0.14,0.76,0.1,-0.01,-0.22,-0.18,-0.1
39,JNJ,1218,merge_3,0.05,0.81,0.14,-0.06,-0.25,-0.22,-0.16
40,JNJ,1218,yesterday_strategy,0.38,0.38,0.24,0.03,-0.37,-0.25,-0.01
41,JNJ,1218,trend,0.57,0,0.43,0.05,-0.4,-0.29,-0.07
