,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
37,TRV,1218,merge_1,0.38,0.43,0.19,0.09,-0.3,-0.19,0.03
38,TRV,1218,merge_2,0.38,0.52,0.1,0.15,0.3,0.4,0.6
39,TRV,1218,merge_3,0.38,0.43,0.19,0.1,-0.3,-0.19,0.03
40,TRV,1218,yesterday_strategy,0.43,0.33,0.24,0.03,-0.24,-0.11,0.15
41,TRV,1218,trend,0.62,0,0.38,0.07,-0.27,-0.15,0.09
42,TRV,1260,no_merge,0.24,0.48,0.29,-0.04,0.33,0.44,0.02
43,TRV,1260,merge_0,0.24,0.48,0.29,-0.04,0.33,0.44,0.02
44,TRV,1260,merge_1,0.33,0.38,0.29,0.06,0.39,0.52,0.14
45,TRV,1260,merge_2,0.24,0.57,0.19,0.04,0.27,0.36,0.54
46,TRV,1260,merge_3,0.19,0.57,0.24,-0.09,0.27,0.36,0.54
47,TRV,1260,yesterday_strategy,0.33,0.48,0.19,0.03,0.33,0.44,0.66
48,TRV,1260,trend,0.57,0,0.43,0.08,0.36,0.48,0.72
49,TRV,1302,no_merge,0.38,0.38,0.24,0.04,-0.46,-0.34,-0.1
50,TRV,1302,merge_0,0.38,0.38,0.24,0.04,-0.46,-0.34,-0.1
51,TRV,1302,merge_1,0.29,0.52,0.19,0.13,-0.55,-0.46,-0.28
52,TRV,1302,merge_2,0.24,0.52,0.24,-0.05,-0.55,-0.46,-0.28
53,TRV,1302,merge_3,0.43,0.33,0.24,0.06,0.42,0.56,0.84
54,TRV,1302,yesterday_strategy,0.29,0.43,0.29,-0.01,-0.49,-0.38,-0.16
55,TRV,1302,trend,0.57,0,0.43,-0.02,-0.49,-0.38,-0.16
56,TRV,1344,no_merge,0.29,0.33,0.38,-0.18,-0.61,-0.48,-0.22
57,TRV,1344,merge_0,0.29,0.33,0.38,-0.18,-0.61,-0.48,-0.22
58,TRV,1344,merge_1,0.33,0.29,0.38,-0.18,-0.58,-0.44,-0.16
59,TRV,1344,merge_2,0.24,0.38,0.38,-0.18,-0.64,-0.52,-0.28
60,TRV,1344,merge_3,0.29,0.33,0.38,-0.15,-0.61,-0.48,-0.22
61,TRV,1344,yesterday_strategy,0.29,0.48,0.24,0.02,0.33,0.44,0.66
62,TRV,1344,trend,0.48,0,0.52,0.04,0.3,0.4,0.6
63,TRV,1386,no_merge,0.48,0.38,0.14,0.2,0.39,0.52,0.78
64,TRV,1386,merge_0,0.48,0.38,0.14,0.2,0.39,0.52,0.78
65,TRV,1386,merge_1,0.33,0.57,0.1,0.13,0.27,0.36,0.54
66,TRV,1386,merge_2,0.29,0.52,0.19,0.05,0.3,0.4,0.6
67,TRV,1386,merge_3,0.33,0.62,0.05,0.11,0.24,0.32,0.48
68,TRV,1386,yesterday_strategy,0.29,0.48,0.24,0.05,0.33,0.09,0.29
69,TRV,1386,trend,0.52,0,0.48,0.05,0.33,0.09,0.29
70,TRV,1428,no_merge,0.19,0.67,0.14,-0.05,0.21,0.28,0.42
71,TRV,1428,merge_0,0.19,0.67,0.14,-0.05,0.21,0.28,0.42
72,TRV,1428,merge_1,0.38,0.48,0.14,0.28,0.33,0.44,0.66
73,TRV,1428,merge_2,0.29,0.62,0.1,0.24,0.24,0.32,0.48
74,TRV,1428,merge_3,0.19,0.67,0.14,0.02,-0.64,-0.58,-0.46
75,TRV,1428,yesterday_strategy,0.24,0.43,0.33,0.09,0.36,0.48,0.72
76,TRV,1428,trend,0.57,0,0.43,0.09,0.36,0.48,0.72
77,TRV,1470,no_merge,0.24,0.57,0.19,0.06,0.27,0.36,0.54
78,TRV,1470,merge_0,0.24,0.57,0.19,0.06,0.27,0.36,0.54
79,TRV,1470,merge_1,0.29,0.43,0.29,0.04,0.36,0.48,0.72
80,TRV,1470,merge_2,0.19,0.62,0.19,0.05,0.24,0.32,0.48
81,TRV,1470,merge_3,0.24,0.52,0.24,0.04,0.3,0.4,0.6
82,TRV,1470,yesterday_strategy,0.19,0.48,0.33,0.01,0.33,0.44,0.66
83,TRV,1470,trend,0.52,0,0.48,-0.03,0.33,0.44,0.66
