,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
31,MRK,1218,merge_1,0.43,0.57,0.0,0.07,0.27,0.36,0.54
32,MRK,1218,merge_2,0.43,0.57,0.0,0.07,0.27,0.36,0.54
33,MRK,1218,merge_3,0.43,0.57,0.0,0.07,0.27,0.36,0.54
34,MRK,1218,yesterday_strategy,0.38,0.33,0.29,0.17,-0.55,-0.42,-0.16
35,MRK,1218,trend,0.67,0,0.33,0.13,0.42,0.56,0.84
36,MRK,1260,no_merge,0.38,0.29,0.33,0.29,0.45,0.6,0.9
37,MRK,1260,merge_1,0.38,0.29,0.33,0.29,0.45,0.6,0.9
38,MRK,1260,merge_2,0.38,0.29,0.33,0.29,0.45,0.6,0.9
39,MRK,1260,merge_3,0.38,0.29,0.33,0.29,0.45,0.6,0.9
40,MRK,1260,yesterday_strategy,0.24,0.48,0.29,0.11,0.33,0.44,0.66
41,MRK,1260,trend,0.52,0,0.48,0.6,0.33,0.44,0.66
42,MRK,1302,no_merge,0.19,0.81,0.0,0.23,0.12,0.16,0.24
43,MRK,1302,merge_1,0.14,0.86,0.0,0.12,0.09,0.12,0.18
44,MRK,1302,merge_2,0.1,0.9,0.0,0.09,0.06,0.08,0.12
45,MRK,1302,merge_3,0.1,0.9,0.0,0.09,0.06,0.08,0.12
46,MRK,1302,yesterday_strategy,0.33,0.43,0.24,-0.06,-0.41,-2.08,-1.88
47,MRK,1302,trend,0.57,0,0.43,0.38,0.36,0.48,0.72
48,MRK,1344,no_merge,0.29,0.52,0.19,0.1,0.3,0.4,0.6
49,MRK,1344,merge_1,0.29,0.52,0.19,0.1,0.3,0.4,0.6
50,MRK,1344,merge_2,0.29,0.52,0.19,0.1,0.3,0.4,0.6
51,MRK,1344,merge_3,0.29,0.52,0.19,0.1,0.3,0.4,0.6
52,MRK,1344,yesterday_strategy,0.19,0.57,0.24,-0.02,0.27,0.36,-0.61
53,MRK,1344,trend,0.43,0,0.57,0.2,0.27,0.36,0.54
54,MRK,1386,no_merge,0.43,0.48,0.1,0.09,0.33,-0.37,-0.17
55,MRK,1386,merge_1,0.43,0.48,0.1,0.09,0.33,-0.37,-0.17
56,MRK,1386,merge_2,0.43,0.48,0.1,0.09,0.33,-0.37,-0.17
57,MRK,1386,merge_3,0.43,0.48,0.1,0.09,0.33,-0.37,-0.17
58,MRK,1386,yesterday_strategy,0.24,0.48,0.29,-0.08,-0.36,-0.26,-1.97
59,MRK,1386,trend,0.52,0,0.48,0.14,0.33,0.44,0.66
60,MRK,1428,no_merge,0.19,0.67,0.14,-0.03,-0.42,-0.36,-0.24
61,MRK,1428,merge_1,0.19,0.67,0.14,-0.03,-0.42,-0.36,-0.24
62,MRK,1428,merge_2,0.14,0.71,0.14,-0.16,-0.45,-0.4,-0.3
63,MRK,1428,merge_3,0.14,0.71,0.14,-0.16,-0.45,-0.4,-0.3
64,MRK,1428,yesterday_strategy,0.19,0.52,0.29,-0.2,0.3,0.4,0.6
65,MRK,1428,trend,0.48,0,0.52,0.33,-0.33,-0.24,-0.06
66,MRK,1470,no_merge,0.29,0.38,0.33,0.14,0.39,0.52,0.78
67,MRK,1470,merge_1,0.24,0.57,0.19,0.14,0.27,0.36,0.54
68,MRK,1470,merge_2,0.24,0.62,0.14,0.17,0.24,0.32,0.48
69,MRK,1470,merge_3,0.24,0.62,0.14,0.17,0.24,0.32,0.48
70,MRK,1470,yesterday_strategy,0.19,0.52,0.29,-0.26,0.3,0.4,0.6
71,MRK,1470,trend,0.43,0,0.57,0.3,0.27,0.36,0.54
