,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
32,INTC,1176,merge_3,0.33,0.19,0.48,0.01,-2.22,-2.08,-1.8
33,INTC,1176,yesterday_strategy,0.19,0.52,0.29,0.0,-1.6,-1.52,-1.36
34,INTC,1176,trend,0.43,0,0.57,-0.05,-1.63,-1.56,-1.42
35,INTC,1218,no_merge,0.14,0.67,0.19,0.2,0.21,0.28,0.42
36,INTC,1218,merge_0,0.14,0.67,0.19,0.2,0.21,0.28,0.42
37,INTC,1218,merge_1,0.33,0.33,0.33,0.26,0.42,0.56,-0.22
38,INTC,1218,merge_2,0.38,0.33,0.29,0.37,0.42,0.56,0.84
39,INTC,1218,merge_3,0.14,0.67,0.19,0.23,0.21,0.28,0.42
40,INTC,1218,yesterday_strategy,0.24,0.43,0.33,0.14,0.36,0.48,0.72
41,INTC,1218,trend,0.57,0,0.43,0.04,0.36,0.48,0.72
42,INTC,1260,no_merge,0.24,0.48,0.29,0.06,0.33,0.44,0.66
43,INTC,1260,merge_0,0.24,0.48,0.29,0.06,0.33,0.44,0.66
44,INTC,1260,merge_1,0.19,0.52,0.29,-0.02,0.3,0.4,0.6
45,INTC,1260,merge_2,0.33,0.33,0.33,0.15,0.42,0.56,0.84
46,INTC,1260,merge_3,0.19,0.57,0.24,0.02,0.27,0.36,0.54
47,INTC,1260,yesterday_strategy,0.1,0.62,0.29,-0.1,0.24,0.32,0.48
48,INTC,1260,trend,0.43,0,0.57,-0.11,0.27,0.36,0.54
49,INTC,1302,no_merge,0.48,0.24,0.29,0.44,0.48,0.64,0.96
50,INTC,1302,merge_0,0.48,0.24,0.29,0.44,0.48,0.64,0.96
51,INTC,1302,merge_1,0.43,0.38,0.19,0.46,0.39,0.52,0.78
52,INTC,1302,merge_2,0.43,0.24,0.33,0.07,0.48,0.64,0.96
53,INTC,1302,merge_3,0.48,0.14,0.38,0.35,0.54,0.72,1.08
54,INTC,1302,yesterday_strategy,0.24,0.52,0.24,-0.06,0.3,0.4,0.6
55,INTC,1302,trend,0.52,0,0.48,-0.04,0.33,0.44,0.66
56,INTC,1344,no_merge,0.19,0.48,0.33,-0.04,0.33,0.44,-0.03
57,INTC,1344,merge_0,0.19,0.48,0.33,-0.04,0.33,0.44,-0.03
58,INTC,1344,merge_1,0.29,0.38,0.33,0.06,0.39,0.52,0.09
59,INTC,1344,merge_2,0.24,0.43,0.33,-0.01,0.36,0.48,0.03
60,INTC,1344,merge_3,0.24,0.43,0.33,0.01,0.36,0.48,0.03
61,INTC,1344,yesterday_strategy,0.24,0.52,0.24,0.15,0.3,0.4,-0.09
62,INTC,1344,trend,0.48,0,0.52,0.15,0.3,0.4,-0.09
63,INTC,1386,no_merge,0.33,0.33,0.33,0.06,-0.19,-0.06,0.2
64,INTC,1386,merge_0,0.33,0.33,0.33,0.06,-0.19,-0.06,0.2
65,INTC,1386,merge_1,0.29,0.38,0.33,0.03,0.39,-0.52,-0.28
66,INTC,1386,merge_2,0.29,0.38,0.33,0.05,-0.22,-0.1,0.14
67,INTC,1386,merge_3,0.33,0.29,0.38,0.06,-0.16,-0.02,0.26
68,INTC,1386,yesterday_strategy,0.14,0.57,0.29,0.01,-0.34,-0.26,-0.1
69,INTC,1386,trend,0.38,0,0.62,0.01,-0.37,-0.3,-0.16
70,INTC,1428,no_merge,0.29,0.71,0.0,0.37,0.18,0.24,0.36
71,INTC,1428,merge_0,0.29,0.71,0.0,0.37,0.18,0.24,0.36
72,INTC,1428,merge_1,0.19,0.67,0.14,0.12,0.21,0.28,0.42
73,INTC,1428,merge_2,0.43,0.52,0.05,0.55,0.3,0.4,0.6
74,INTC,1428,merge_3,0.29,0.67,0.05,0.37,0.21,0.28,0.42
75,INTC,1428,yesterday_strategy,0.33,0.38,0.29,0.08,0.39,0.52,0.78
76,INTC,1428,trend,0.67,0,0.33,0.15,0.42,0.56,0.84
77,INTC,1470,no_merge,0.38,0.24,0.38,0.22,0.48,0.64,-0.1
78,INTC,1470,merge_0,0.38,0.24,0.38,0.22,0.48,0.64,-0.1
79,INTC,1470,merge_1,0.29,0.52,0.19,0.19,0.3,0.4,0.6
80,INTC,1470,merge_2,0.29,0.38,0.33,0.23,0.39,0.52,-0.28
81,INTC,1470,merge_3,0.33,0.33,0.33,0.24,0.42,0.56,-0.22
82,INTC,1470,yesterday_strategy,0.29,0.52,0.19,0.23,0.3,0.4,0.6
83,INTC,1470,trend,0.52,0,0.48,0.18,0.33,0.44,-0.4
