,tic,date,strategy,win,hold,lost,sum_close_day,gain_7_percent,gain_10_percent,gain_15_percent
30,V,1176,merge_1,0.38,0.43,0.19,0.08,-0.48,-0.37,-0.15
31,V,1176,merge_2,0.29,0.52,0.19,0.05,-0.4,-0.31,-0.13
32,V,1176,merge_3,0.33,0.48,0.19,0.05,-1.21,-1.12,-0.94
33,V,1176,yesterday_strategy,0.19,0.48,0.33,-0.14,-0.47,-0.38,-0.2
34,V,1176,trend,0.52,0,0.48,-0.14,-0.47,-0.38,-0.2
35,V,1218,no_merge,0.05,0.9,0.05,-0.0,-0.56,-0.55,-0.53
36,V,1218,merge_0,0.05,0.9,0.05,-0.0,-0.56,-0.55,-0.53
37,V,1218,merge_1,0.0,0.9,0.1,-0.02,0.06,0.08,0.12
38,V,1218,merge_2,0.1,0.71,0.19,0.0,-0.44,-0.39,-0.29
39,V,1218,merge_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,V,1218,yesterday_strategy,0.29,0.43,0.29,0.16,-0.59,-0.48,-0.26
41,V,1218,trend,0.52,0,0.48,0.14,-0.62,-0.52,-0.32
42,V,1260,no_merge,0.05,0.76,0.19,-0.06,-0.88,-0.84,-0.76
43,V,1260,merge_0,0.05,0.76,0.19,-0.06,-0.88,-0.84,-0.76
44,V,1260,merge_1,0.29,0.38,0.33,0.03,-0.64,-0.52,-0.28
45,V,1260,merge_2,0.24,0.52,0.24,0.07,-1.14,-1.06,-0.9
46,V,1260,merge_3,0.14,0.67,0.19,0.04,-0.82,-0.76,-0.64
47,V,1260,yesterday_strategy,0.29,0.57,0.14,0.04,-0.14,-0.06,0.1
48,V,1260,trend,0.48,0,0.52,0.14,-0.11,-0.02,0.16
49,V,1302,no_merge,0.24,0.43,0.33,-0.01,-0.67,-0.56,-0.34
50,V,1302,merge_0,0.24,0.43,0.33,-0.01,-0.67,-0.56,-0.34
51,V,1302,merge_1,0.29,0.33,0.38,0.01,-0.61,-0.48,-0.22
52,V,1302,merge_2,0.29,0.33,0.38,0.02,-0.61,-0.48,-0.22
53,V,1302,merge_3,0.24,0.48,0.29,0.02,-0.7,-0.6,-0.4
54,V,1302,yesterday_strategy,0.19,0.52,0.29,-0.15,-0.73,-0.64,-0.46
55,V,1302,trend,0.48,0,0.52,-0.07,-0.73,-0.64,-0.46
56,V,1344,no_merge,0.19,0.71,0.1,0.12,0.18,0.24,0.36
57,V,1344,merge_0,0.19,0.71,0.1,0.12,0.18,0.24,0.36
58,V,1344,merge_1,0.33,0.52,0.14,0.26,0.3,0.4,0.6
59,V,1344,merge_2,0.19,0.76,0.05,0.02,0.15,0.2,0.3
60,V,1344,merge_3,0.19,0.62,0.19,0.09,0.24,0.32,0.48
61,V,1344,yesterday_strategy,0.14,0.48,0.38,-0.05,0.33,0.44,0.66
62,V,1344,trend,0.48,0,0.52,-0.02,0.3,0.4,0.6
63,V,1386,no_merge,0.24,0.48,0.29,-0.07,0.33,0.44,0.66
64,V,1386,merge_0,0.24,0.48,0.29,-0.07,0.33,0.44,0.66
65,V,1386,merge_1,0.14,0.62,0.24,-0.08,0.24,0.32,0.48
66,V,1386,merge_2,0.24,0.57,0.19,0.09,0.27,0.36,0.54
67,V,1386,merge_3,0.14,0.71,0.14,0.01,0.18,0.24,0.36
68,V,1386,yesterday_strategy,0.29,0.48,0.24,0.03,0.33,0.44,-0.4
69,V,1386,trend,0.52,0,0.48,0.03,0.33,0.44,-0.4
70,V,1428,no_merge,0.24,0.62,0.14,0.13,0.24,0.32,0.48
71,V,1428,merge_0,0.24,0.62,0.14,0.13,0.24,0.32,0.48
72,V,1428,merge_1,0.14,0.86,0.0,0.22,0.09,0.12,0.18
73,V,1428,merge_2,0.29,0.52,0.19,0.13,0.3,0.4,0.6
74,V,1428,merge_3,0.19,0.62,0.19,0.12,0.24,0.32,0.48
75,V,1428,yesterday_strategy,0.29,0.48,0.24,0.13,0.33,0.44,0.66
76,V,1428,trend,0.52,0,0.48,0.13,0.33,0.44,0.66
77,V,1470,no_merge,0.29,0.43,0.29,0.19,-1.16,-1.06,-0.86
78,V,1470,merge_0,0.29,0.43,0.29,0.19,-1.16,-1.06,-0.86
79,V,1470,merge_1,0.1,0.57,0.33,-0.11,-0.76,-0.68,-0.52
80,V,1470,merge_2,0.29,0.38,0.33,0.15,-0.64,-0.52,-0.28
81,V,1470,merge_3,0.33,0.43,0.24,0.24,-0.67,-0.56,-0.34
82,V,1470,yesterday_strategy,0.05,0.62,0.33,-0.15,-0.25,-0.18,-0.04
83,V,1470,trend,0.43,0,0.57,-0.19,-0.22,-0.14,0.02
